user_id,text_id,text_id_ordered,text,timestamp,collection_phase,is_words,valence,arousal,vector_10_soft,vector_15_binary,vector_15_soft,vector_20_binary,vector_20_soft,vector_10_binary,vector_10_binary_llm,vector_10_binary_llm_text1,vector_10_binary_llm_text2,state_change_val,state_change_aro,train
89,437,1758,"Lively , Content , Focused , Energized , Hungry",16/08/2024 17:00,7,TRUE,1,2,,"0,3,0,0,0,1,0,0,0,0,0,0,0,0,1",,"0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0",,"0,3,0,0,0,1,0,1,0,0","0,1,0,2,0,0,0,0,0,2","Happy / Positive, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State, Unwell / Physical State",-1,0,train
89,438,1759,"Content , Happy , Tired , Slow",16/08/2024 22:27,7,TRUE,0,2,,"0,1,0,0,0,1,0,0,0,0,1,0,0,0,1",,"0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0",,"0,1,0,0,2,1,0,0,0,0","2,2,0,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Happy / Positive",0,0,train
89,565,1760,"Hungry , Energized , Curious , Determined , Confident",17/08/2024 12:19,7,TRUE,0,2,,"0,2,0,0,0,1,0,0,0,0,0,0,1,0,1",,"0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0",,"0,2,1,0,0,1,0,1,0,0","0,0,0,3,0,0,0,1,0,1","Energetic / Motivated, Neutral / Indifferent, Unwell / Physical State","Energetic / Motivated, Energetic / Motivated, Energetic / Motivated, Neutral / Indifferent, Unwell / Physical State",0,-1,train
89,566,1761,"I feel tensed up . My body (upper back , face , jaw) just feel really tense . I feel sort of annoyed (because of my brother) . Iâ€™m feeling hungry , and Iâ€™m starting to feel tired . The tense feeling is probably from some stress .",17/08/2024 22:54,7,FALSE,0,1,"0.1381,0.0449,0.0529,0.1202,0.119,0.0424,0.1388,0.1295,0.0761,0.138","1,0,0,0,0,0,1,0,0,1,0,1,0,1,0","0.0896,0.0287,0.0342,0.0768,0.0739,0.0272,0.0864,0.0841,0.0491,0.0878,0.0758,0.0852,0.0321,0.0893,0.0798","1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0","0.0704,0.0226,0.0308,0.0589,0.0585,0.0217,0.0683,0.0665,0.0404,0.07,0.0592,0.0677,0.0252,0.0708,0.0634,0.0295,0.0214,0.0664,0.063,0.0254","1,0,0,1,0,0,1,1,0,1","1,0,0,0,1,0,1,0,0,0","Tired / Fatigued, Anxious / Worried, Annoyed / Angry","Tired / Fatigued, Anxious / Worried, Annoyed / Angry",-1,-1,train
89,567,1762,"Tired , Sluggish , Slow , Nervous , Stressed",18/08/2024 12:31,7,TRUE,-1,0,,"0,0,0,0,0,0,0,0,0,0,1,0,0,2,2",,"0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0",,"0,0,0,0,3,0,2,0,0,0","3,0,0,0,2,0,0,0,0,0","Tired / Fatigued, Anxious / Worried","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Anxious / Worried, Anxious / Worried",1,1,train
89,568,1763,Iâ€™m feeling kind of overwhelmed right now . Kind of nervous and impatient . I want to do something fun but I know I need to concentrate and get work done on my laptop (personal duties) . Iâ€™m trying to stay positive but itâ€™s hard . I feel a little down but Iâ€™m pushing through .,18/08/2024 17:00,7,FALSE,0,1,"0.1326,0.051,0.0606,0.1254,0.1109,0.0476,0.1305,0.121,0.0846,0.1358","1,0,0,0,0,0,1,0,0,1,0,1,0,1,0","0.0869,0.0329,0.0395,0.081,0.071,0.0308,0.082,0.0796,0.055,0.0872,0.0713,0.0851,0.0373,0.0857,0.0746","1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0","0.0676,0.0257,0.0351,0.0621,0.0559,0.0244,0.0644,0.0622,0.0446,0.0684,0.055,0.0665,0.0289,0.0672,0.0587,0.0341,0.0239,0.0666,0.0598,0.0289","1,0,0,1,0,0,1,1,0,1","0,0,0,1,1,1,0,0,0,0","Energetic / Motivated, Anxious / Worried, Sad / Lonely","Energetic / Motivated, Anxious / Worried, Sad / Lonely",0,0,train
89,569,1764,"Nervous , Meh , Worried , Exhausted , Stressed",18/08/2024 22:28,7,TRUE,0,1,,"0,0,1,0,0,0,0,0,0,0,0,0,0,3,1",,"0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0",,"0,0,1,0,1,0,3,0,0,0","1,0,0,0,3,0,0,1,0,0","Tired / Fatigued, Anxious / Worried, Neutral / Indifferent","Tired / Fatigued, Anxious / Worried, Anxious / Worried, Anxious / Worried, Neutral / Indifferent",-1,1,test
89,570,1765,"Iâ€™m feeling a pretty nervous feeling about various things . I also feel a hint of excitement and some confusion . My entire body feels really tense , like it needs to be massaged . My stomach also feels weird .",19/08/2024 12:26,7,FALSE,-1,2,"0.1204,0.0619,0.0727,0.1287,0.0982,0.0567,0.1232,0.1087,0.0983,0.1312","1,0,0,1,0,0,0,0,0,1,0,1,0,1,0","0.0802,0.0403,0.0477,0.0839,0.0636,0.0371,0.0783,0.0727,0.0649,0.0839,0.064,0.0882,0.0461,0.0817,0.0675","0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0","0.0616,0.0312,0.0419,0.0649,0.0497,0.0294,0.0606,0.0564,0.0514,0.0646,0.049,0.0656,0.0356,0.0637,0.0526,0.0388,0.0284,0.0663,0.0534,0.0349","1,0,0,1,0,0,1,1,0,1","0,0,1,1,1,0,0,0,0,0","Calm / Relaxed, Energetic / Motivated, Anxious / Worried","Calm / Relaxed, Energetic / Motivated, Anxious / Worried",,,na
90,588,1766,Overwhelmed and anxious as well as stressed out . I have a lot of work to do for school that o have procrastinated on because I wasnâ€™t feeling well yesterday so Iâ€™m behind and nervous .im too anxious to focus right now and not sure how to proceed in the moment or how to ground myself,16/10/2024 12:00,7,FALSE,-2,0,"0.137,0.0471,0.0556,0.1209,0.119,0.0444,0.135,0.1278,0.0776,0.1356","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0","0.0891,0.0302,0.0362,0.0778,0.0748,0.0286,0.0841,0.0832,0.0502,0.0875,0.0762,0.0815,0.0336,0.0879,0.0791","1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0","0.0698,0.0237,0.0322,0.0595,0.059,0.0227,0.0664,0.0654,0.0411,0.0694,0.059,0.065,0.0262,0.0691,0.0625,0.0307,0.0223,0.0655,0.0638,0.0268","1,0,0,1,0,0,1,1,0,1","1,0,0,0,1,1,0,0,0,0","Tired / Fatigued, Anxious / Worried, Sad / Lonely","Tired / Fatigued, Anxious / Worried, Sad / Lonely",1,2,train
90,590,1767,I was so overwhelmed this afternoon but slowly I am feeling more at ease after talking to my professor at school about getting an extension on a deadline because I have been having health issues that make it difficult to get work done . Slightly better than usual at the moment and trying to find a happy medium,16/10/2024 17:01,7,FALSE,-1,2,"0.118,0.0699,0.0817,0.1222,0.1008,0.0635,0.1146,0.1071,0.1025,0.1197","1,0,0,1,0,0,0,0,0,1,0,1,0,1,0","0.0786,0.0458,0.0542,0.0806,0.0672,0.0419,0.0736,0.0717,0.0678,0.0784,0.066,0.0773,0.0514,0.0772,0.0683","1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0","0.0596,0.035,0.0461,0.0615,0.052,0.0328,0.0563,0.0547,0.0527,0.0607,0.0496,0.0581,0.0389,0.0592,0.0525,0.0438,0.0314,0.0604,0.0555,0.0392","1,0,0,1,0,0,1,1,0,1","0,0,1,0,1,0,0,0,0,1","Calm / Relaxed, Anxious / Worried, Unwell / Physical State","Calm / Relaxed, Anxious / Worried, Unwell / Physical State",-1,-2,train
90,591,1768,I am feeling more relaxed than before but still stressed out as I have many tasks I have yet to accomplish today and I am exhausted and itâ€™s getting late . my brain is running a million miles a minute right now,16/10/2024 22:08,7,FALSE,-2,0,"0.1368,0.0486,0.0564,0.1191,0.1184,0.0463,0.1339,0.1273,0.0785,0.1348","1,0,0,0,0,0,1,0,0,1,0,1,0,1,0","0.0892,0.0311,0.0365,0.0764,0.074,0.0298,0.0836,0.0828,0.0508,0.0862,0.0754,0.0831,0.0347,0.0871,0.0795","1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0","0.07,0.0244,0.0324,0.0585,0.058,0.0236,0.0659,0.0651,0.0414,0.0686,0.0586,0.0656,0.027,0.0687,0.0628,0.0316,0.0234,0.0648,0.0624,0.0271","1,0,0,1,0,0,1,1,0,1","1,0,0,0,1,0,0,1,0,0","Tired / Fatigued, Anxious / Worried, Neutral / Indifferent","Tired / Fatigued, Anxious / Worried, Neutral / Indifferent",0,2,train
90,592,1769,Again overwhelmed I have so much to do today and woke up late so I didnâ€™t have time to shower as planned . Itâ€™s a hassle to shower in the middle of the day but I have appointments and meetings all morning so it has to be put off . Very scattered this morning and feeling anxious and sick to my stomach,17/10/2024 12:35,7,FALSE,-2,2,"0.142,0.0428,0.0501,0.1162,0.1258,0.0411,0.1385,0.1342,0.0717,0.1374","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0","0.0919,0.0272,0.0323,0.0741,0.0769,0.0262,0.0865,0.0862,0.0461,0.0876,0.0798,0.083,0.0304,0.0883,0.0835","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0","0.0727,0.0215,0.0292,0.0566,0.0606,0.0209,0.0687,0.0682,0.0381,0.0702,0.0625,0.0675,0.0239,0.07,0.0664,0.0275,0.0208,0.0647,0.0658,0.024","1,0,0,0,1,0,1,1,0,1","1,0,0,0,1,0,0,0,0,1","Tired / Fatigued, Anxious / Worried, Unwell / Physical State","Tired / Fatigued, Anxious / Worried, Unwell / Physical State",0,0,train
90,593,1770,"Frantic , Anxious , Panicked , Stressed , Overwhelmed",17/10/2024 17:02,7,TRUE,-2,2,,"0,0,0,0,0,0,0,2,0,0,0,1,0,2,0",,"0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0",,"0,0,0,0,0,0,2,2,0,1","0,0,0,0,5,0,0,0,0,0",Anxious / Worried,"Anxious / Worried, Anxious / Worried, Anxious / Worried, Anxious / Worried, Anxious / Worried",0,-1,train
90,594,1771,"trapped , stuck , anxious , confused , lost",17/10/2024 22:02,7,TRUE,-2,1,,"0,0,0,0,1,0,0,2,0,0,0,0,0,1,1",,"0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0",,"0,0,0,0,2,0,2,1,0,0","0,0,0,0,3,1,0,1,0,0","Anxious / Worried, Sad / Lonely, Neutral / Indifferent","Anxious / Worried, Anxious / Worried, Anxious / Worried, Sad / Lonely, Neutral / Indifferent",1,1,train
90,595,1772,"Anxious , Relieved , Tired , Wired , Anticipating",18/10/2024 12:05,7,TRUE,-1,2,,"0,1,1,0,0,0,0,0,1,0,0,0,0,1,1",,"0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0",,"0,1,1,0,1,0,1,0,1,0","1,0,0,1,2,0,0,0,1,0","Tired / Fatigued, Energetic / Motivated, Anxious / Worried, Satisfied / Relieved","Tired / Fatigued, Energetic / Motivated, Anxious / Worried, Anxious / Worried, Satisfied / Relieved",0,0,train
90,596,1773,"Tired , Wiped out , Exhausted , Anxious , Jittery",18/10/2024 17:01,7,TRUE,-1,2,,"0,0,0,0,1,0,0,0,0,0,0,1,0,1,2",,"0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0",,"0,0,0,0,3,0,1,0,0,1","3,0,0,0,2,0,0,0,0,0","Tired / Fatigued, Anxious / Worried","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Anxious / Worried, Anxious / Worried",0,-2,train
90,597,1774,Relaxed and tired but excited to watch the premiere of my favorite tv show . Feeling better after taking a short nap and getting some necessary tasks completed . Hopeful for a good evening and also planning on going to bed early so I am refreshed in the morning for work .,18/10/2024 22:01,7,FALSE,-1,0,"0.0549,0.1727,0.1673,0.0838,0.0503,0.1642,0.0542,0.0506,0.14,0.0619","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0394,0.1231,0.118,0.0598,0.0389,0.1175,0.0387,0.0366,0.0997,0.0432,0.0358,0.0487,0.1247,0.0401,0.0358","0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1","0.0274,0.0863,0.0806,0.0444,0.0278,0.0843,0.027,0.0256,0.0663,0.03,0.025,0.0312,0.087,0.0281,0.0251,0.0794,0.0802,0.0345,0.0268,0.0831","0,1,1,1,0,1,0,0,1,0","1,1,1,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Happy / Positive, Calm / Relaxed",-1,1,train
90,598,1775,"Exhausted , Drained , Nervous , Angry , Frustrated",19/10/2024 12:24,7,TRUE,-2,1,,"0,0,0,0,0,0,0,1,0,0,1,0,0,1,2",,"0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0",,"0,0,0,0,2,0,1,2,0,0","2,0,0,0,1,0,2,0,0,0","Tired / Fatigued, Anxious / Worried, Annoyed / Angry","Tired / Fatigued, Tired / Fatigued, Anxious / Worried, Annoyed / Angry, Annoyed / Angry",0,1,train
90,599,1776,"Frantic , Overwhelmed , Anxious , Nauseated , Confused",19/10/2024 22:01,7,TRUE,-2,2,,"0,0,0,0,0,0,0,2,0,0,0,1,0,1,1",,"0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0",,"0,0,0,0,1,0,2,1,0,1","0,0,0,0,3,0,0,1,0,1","Anxious / Worried, Neutral / Indifferent, Unwell / Physical State","Anxious / Worried, Anxious / Worried, Anxious / Worried, Neutral / Indifferent, Unwell / Physical State",0,-2,train
90,601,1777,"Wiped out , Groggy , Exhausted , Overwhelmed , Fearful",20/10/2024 12:02,7,TRUE,-2,0,,"1,0,0,0,1,0,0,0,0,0,0,1,0,1,1",,"1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0",,"1,0,0,0,2,0,1,0,0,1","3,0,0,0,2,0,0,0,0,0","Tired / Fatigued, Anxious / Worried","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Anxious / Worried, Anxious / Worried",0,0,train
90,602,1778,Drained and drowsy and anxious . I have a paper due tomorrow for school and have been paralyzed with fear and anxiety all day and have yet to work on it . I have no idea how Iâ€™m going to get it done as I have to work in an hour,20/10/2024 17:12,7,FALSE,-2,0,"0.1445,0.0406,0.0468,0.1106,0.1341,0.0395,0.1416,0.1409,0.0667,0.1348","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1","0.0925,0.0257,0.0299,0.0701,0.0809,0.025,0.0885,0.0898,0.0426,0.086,0.0847,0.0796,0.0282,0.0888,0.0876","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0","0.0735,0.0204,0.0269,0.0532,0.0637,0.0199,0.0706,0.0713,0.0354,0.0691,0.0666,0.0654,0.0222,0.0707,0.0698,0.0262,0.02,0.0632,0.0694,0.0225","1,0,0,0,1,0,1,1,0,1","1,0,0,0,1,1,0,0,0,0","Tired / Fatigued, Anxious / Worried, Sad / Lonely","Tired / Fatigued, Anxious / Worried, Sad / Lonely",0,1,train
90,603,1779,"Stuck , Doomed , Lost , Confused , Stressed",20/10/2024 22:00,7,TRUE,-2,1,,"0,0,0,0,1,0,0,1,0,0,1,0,0,1,1",,"0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0",,"0,0,0,0,3,0,2,0,0,0","0,0,0,0,3,1,0,1,0,0","Anxious / Worried, Sad / Lonely, Neutral / Indifferent","Anxious / Worried, Anxious / Worried, Anxious / Worried, Sad / Lonely, Neutral / Indifferent",0,0,train
90,604,1780,"flustered , nuts , crazy , insane , losing it",21/10/2024 12:27,7,TRUE,-2,1,,"1,0,0,0,1,0,0,0,0,0,0,3,0,0,0",,"1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0",,"1,0,0,2,1,0,1,0,0,0","0,0,0,0,1,0,4,0,0,0","Anxious / Worried, Annoyed / Angry","Anxious / Worried, Annoyed / Angry, Annoyed / Angry, Annoyed / Angry, Annoyed / Angry",0,-1,train
90,605,1781,"Exhausted , Defeated , Sad , Overwhelmed , Hungry",21/10/2024 17:02,7,TRUE,-2,0,,"0,0,0,0,1,0,0,1,0,0,0,1,0,0,2",,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0",,"0,0,0,0,2,0,0,2,0,1","1,0,0,0,1,2,0,0,0,1","Tired / Fatigued, Anxious / Worried, Sad / Lonely, Unwell / Physical State","Tired / Fatigued, Anxious / Worried, Sad / Lonely, Sad / Lonely, Unwell / Physical State",0,2,train
90,606,1782,Have an assignment due in 4 hours and Iâ€™m flipping my shit . Keep procrastinating and taking too many breaks Iâ€™m going to fail this assignment I am so livid and stressed out I donâ€™t know what to do I feel like Iâ€™m going to lose it,21/10/2024 22:08,7,FALSE,-2,2,"0.1454,0.0398,0.0452,0.1039,0.143,0.0392,0.1416,0.1474,0.0632,0.1312","1,0,0,0,0,0,0,1,0,0,1,0,0,1,1","0.0923,0.025,0.0287,0.0654,0.0858,0.0247,0.0873,0.0926,0.04,0.0826,0.0896,0.0782,0.0273,0.0884,0.092","1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0","0.0737,0.0199,0.0256,0.0494,0.0672,0.0196,0.0699,0.0738,0.0334,0.0673,0.071,0.0647,0.0215,0.0706,0.0735,0.0255,0.0198,0.0601,0.0716,0.0217","1,0,0,0,1,0,1,1,0,1","0,0,0,0,1,1,1,0,0,0","Anxious / Worried, Sad / Lonely, Annoyed / Angry","Anxious / Worried, Sad / Lonely, Annoyed / Angry",1,0,train
90,619,1783,"tired , neutral , nervous , anxious , anticipatory",22/10/2024 12:00,7,TRUE,-1,2,,"0,0,0,1,0,0,1,0,0,0,0,0,0,2,1",,"0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0",,"0,0,0,1,1,0,3,0,0,0","1,0,0,0,3,0,0,1,0,0","Tired / Fatigued, Anxious / Worried, Neutral / Indifferent","Tired / Fatigued, Anxious / Worried, Anxious / Worried, Anxious / Worried, Neutral / Indifferent",-1,-1,train
90,620,1784,"angry , frustrated , disapointed , sad , depressed",22/10/2024 17:07,7,TRUE,-2,1,,"1,0,0,0,0,0,0,2,0,0,1,0,0,0,1",,"0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0",,"0,0,0,0,1,0,1,3,0,0","0,0,0,0,0,3,2,0,0,0","Sad / Lonely, Annoyed / Angry","Sad / Lonely, Sad / Lonely, Sad / Lonely, Annoyed / Angry, Annoyed / Angry",0,-1,train
90,621,1785,I feel physically unwell and drained tonight . Very frustrated at myself for squandering the day away and not focusing on what I need to get done for school . I am slightly on edge and frantic   and am not sure how to proceed .,22/10/2024 22:02,7,FALSE,-2,0,"0.1438,0.0415,0.0479,0.1094,0.1349,0.0401,0.1408,0.1415,0.067,0.1331","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1","0.0921,0.0263,0.0307,0.0694,0.0814,0.0255,0.0875,0.0903,0.0428,0.0849,0.0852,0.0786,0.0287,0.0889,0.0879","1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0","0.073,0.0208,0.0274,0.0525,0.064,0.0203,0.0697,0.0716,0.0354,0.0687,0.067,0.0645,0.0225,0.0706,0.07,0.0271,0.0203,0.0621,0.0697,0.023","1,0,0,0,1,0,1,1,0,1","0,0,0,0,1,0,1,0,0,1","Anxious / Worried, Annoyed / Angry, Unwell / Physical State","Anxious / Worried, Annoyed / Angry, Unwell / Physical State",0,0,test
90,622,1786,"Cold , Tired , Restless , Anxious , Daunting",23/10/2024 12:00,7,TRUE,-2,0,,"0,0,0,0,0,0,0,1,0,0,0,0,1,1,2",,"0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0",,"0,1,0,0,2,0,2,0,0,0","1,0,0,0,3,0,0,0,0,1","Tired / Fatigued, Anxious / Worried, Unwell / Physical State","Tired / Fatigued, Anxious / Worried, Anxious / Worried, Anxious / Worried, Unwell / Physical State",,,na
91,651,1787,"Happy , Relaxed , Excited , Enthusiastic , Energetic",26/10/2024 17:04,7,TRUE,1,2,,"0,0,0,0,0,5,0,0,0,0,0,0,0,0,0",,"0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0",,"0,0,0,0,0,5,0,0,0,0","0,1,1,3,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Energetic / Motivated","Happy / Positive, Calm / Relaxed, Energetic / Motivated, Energetic / Motivated, Energetic / Motivated",1,-1,train
91,652,1788,I am feeling relaxed . I am happy i attended homecoming today and was able to hang out with friends and coworkers to have a fun day . I am also feeling ready for tomorrow since I have some stressful projects coming up .,26/10/2024 22:25,7,FALSE,2,1,"0.0505,0.1846,0.1658,0.0767,0.0479,0.1873,0.0509,0.048,0.131,0.0573","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0364,0.1331,0.1174,0.0553,0.0375,0.1351,0.0365,0.0349,0.0941,0.0403,0.0345,0.0455,0.1274,0.0379,0.0341","0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1","0.0252,0.0927,0.0764,0.0405,0.0265,0.0945,0.0253,0.0243,0.0621,0.0275,0.0239,0.0288,0.0884,0.0264,0.0237,0.0797,0.0929,0.0322,0.0252,0.0838","0,1,1,1,0,1,0,0,1,0","0,1,1,0,1,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Anxious / Worried","Happy / Positive, Calm / Relaxed, Anxious / Worried",0,0,train
91,653,1789,"I am currently feeling very calm . I am completing the work I said I would do today , which makes me happy . I am also sad that I couldnâ€™t do my campus job today because of a transport issue , but itâ€™s ok .",27/10/2024 17:00,7,FALSE,2,1,"0.0567,0.1686,0.1629,0.0864,0.0519,0.162,0.0566,0.0526,0.1378,0.0644","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0405,0.1201,0.1153,0.0616,0.0406,0.1158,0.0401,0.038,0.0981,0.0449,0.0369,0.0499,0.1195,0.042,0.0367","0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1","0.0282,0.0844,0.0786,0.0454,0.0291,0.083,0.0281,0.0267,0.0657,0.0311,0.0258,0.0319,0.0835,0.0295,0.0258,0.0786,0.0794,0.0362,0.0278,0.0813","0,1,1,1,0,1,0,0,1,0","0,1,1,0,0,1,0,0,0,0","Happy / Positive, Calm / Relaxed, Sad / Lonely","Happy / Positive, Calm / Relaxed, Sad / Lonely",-1,0,train
91,654,1790,"Happy , Energetic , Enthusiastic , Hungry , Focused",27/10/2024 22:03,7,TRUE,1,1,,"0,1,0,0,0,3,0,0,0,0,0,0,0,0,1",,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0",,"0,1,0,0,0,3,0,1,0,0","0,1,0,2,0,0,0,0,0,2","Happy / Positive, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State, Unwell / Physical State",-1,1,train
91,655,1791,"I am currently feeling tired but I am also very happy . I was able to eat a good breakfast at work today which was nice , and got a decent nightâ€™s sleep last night which I am happy about . I am also hungry at the moment .",28/10/2024 17:01,7,FALSE,0,2,"0.0535,0.1766,0.1676,0.0816,0.0492,0.1711,0.0528,0.0495,0.1376,0.0605","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0385,0.1264,0.1187,0.0584,0.0382,0.1229,0.0378,0.0359,0.0983,0.0423,0.0351,0.0478,0.1254,0.0392,0.0351","0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1","0.0267,0.0884,0.08,0.0432,0.0272,0.0874,0.0263,0.025,0.0651,0.0293,0.0245,0.0304,0.0874,0.0274,0.0245,0.0794,0.084,0.0338,0.0262,0.0838","0,1,1,1,0,1,0,0,1,0","1,1,0,0,0,0,0,0,0,1","Tired / Fatigued, Happy / Positive, Unwell / Physical State","Tired / Fatigued, Happy / Positive, Unwell / Physical State",1,-2,train
91,656,1792,I am currently feeling happy . I am in class helping other students learn and giving them advice about how to solve the problems we are being given in the class . I am glad to be collaborating with them .,28/10/2024 22:09,7,FALSE,1,0,"0.0519,0.181,0.1675,0.0789,0.0489,0.1781,0.0521,0.0491,0.1339,0.0586","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0373,0.1301,0.119,0.0567,0.0382,0.1282,0.0372,0.0357,0.0958,0.0412,0.0351,0.0463,0.1259,0.0387,0.0347","0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1","0.0258,0.0907,0.0776,0.0417,0.0271,0.0906,0.0258,0.0248,0.0636,0.0283,0.0244,0.0294,0.0876,0.027,0.0242,0.0802,0.0877,0.0329,0.0258,0.0847","0,1,1,1,0,1,0,0,1,0","0,1,1,1,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Energetic / Motivated","Happy / Positive, Calm / Relaxed, Energetic / Motivated",0,0,train
91,657,1793,"Calm , Relaxed , Hungry , Happy , Enthusiastic",29/10/2024 17:00,7,TRUE,1,0,,"0,0,0,1,0,3,0,0,0,0,0,0,0,0,1",,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0",,"0,0,0,1,0,3,0,1,0,0","0,1,2,1,0,0,0,0,0,1","Happy / Positive, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State",-1,0,train
91,658,1794,"Happy , Joyful , Excited , Content , Hungry",29/10/2024 22:32,7,TRUE,0,0,,"0,1,0,0,0,3,0,0,0,0,0,0,0,0,1",,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0",,"0,1,0,0,0,3,0,1,0,0","0,3,0,1,0,0,0,0,0,1","Happy / Positive, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Happy / Positive, Happy / Positive, Energetic / Motivated, Unwell / Physical State",-1,0,train
91,660,1795,Currently I am feeling content . I woke up feeling refreshed and am very energized at the moment . I am excited to go to class today because we are going to do some group work today and I have friends in class to see .,30/10/2024 17:08,7,FALSE,-1,0,"0.05,0.1857,0.1675,0.0763,0.0474,0.1871,0.0503,0.0475,0.1315,0.0568","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.036,0.1338,0.1185,0.0549,0.0371,0.135,0.0361,0.0345,0.0944,0.0399,0.0341,0.0454,0.129,0.0375,0.0338","0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1","0.0249,0.0932,0.0772,0.0404,0.0262,0.0946,0.025,0.024,0.0623,0.0273,0.0237,0.0286,0.0897,0.0261,0.0235,0.0794,0.0927,0.0319,0.0248,0.0845","0,1,1,1,0,1,0,0,1,0","0,1,1,1,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Energetic / Motivated","Happy / Positive, Calm / Relaxed, Energetic / Motivated",1,1,train
